sgRNAID	MFE
gudXb2788RBS30CDS20_34	-3.9
ybjSb0868RBS30CDS20_24	0.0
ybjSb0868RBS30CDS20_37	0.0
yojIb2211RBS30CDS20_18	0.0
yojIb2211RBS30CDS20_34	0.0
amiDb0867RBS30CDS20_48	-0.7
nusAb3169RBS30CDS20_25	0.0
nusAb3169RBS30CDS20_26	0.0
ydjYb1751RBS30CDS20_9	0.0
marAb1531RBS30CDS20_6	0.0
mhpDb0350RBS30CDS20_6	-2.5
mhpDb0350RBS30CDS20_16	0.0
rbsAb3749RBS30CDS20_25	0.0
rbsAb3749RBS30CDS20_26	-2.8
ygaUb2665RBS30CDS20_34	-1.3
ygaUb2665RBS30CDS20_35	0.0
sapCb1292RBS30CDS20_9	0.0
sapCb1292RBS30CDS20_24	0.0
ybjCb0850RBS30CDS20_24	-3.0
ybjCb0850RBS30CDS20_44	-4.4
rsuAb2183RBS30CDS20_2	-0.9
rsuAb2183RBS30CDS20_5	0.0
elaDb2269RBS30CDS20_9	-0.7
elaDb2269RBS30CDS20_25	-1.4
sbpb3917RBS30CDS20_27	0.0
sbpb3917RBS30CDS20_42	0.0
usgb2319RBS30CDS20_26	-0.1
usgb2319RBS30CDS20_45	-0.2
yiaMb3577RBS30CDS20_16	0.0
pnuCb0751RBS30CDS20_24	-7.3
pnuCb0751RBS30CDS20_34	-1.0
nacb1988RBS30CDS20_6	-0.4
rmuCb3832RBS30CDS20_34	-4.8
lysCb4024RBS30CDS20_12	0.0
lysCb4024RBS30CDS20_14	-2.2
flgCb1074RBS30CDS20_30	0.0
mglAb2149RBS30CDS20_13	0.0
mglAb2149RBS30CDS20_34	-1.8
fliDb1924RBS30CDS20_34	0.0
nrdAb2234RBS30CDS20_10	0.0
eptBb3546RBS30CDS20_7	0.0
eptBb3546RBS30CDS20_16	0.0
mobAb3857RBS30CDS20_7	0.0
mobAb3857RBS30CDS20_31	0.0
murIb3967RBS30CDS20_34	-1.3
thiPb0067RBS30CDS20_34	-1.0
ygeRb2865RBS30CDS20_40	0.0
ygeRb2865RBS30CDS20_41	0.0
dxsb0420RBS30CDS20_25	0.0
folBb3058RBS30CDS20_10	0.0
folBb3058RBS30CDS20_34	-0.2
yoaKb4676RBS30CDS20_41	-0.2
yicLb3660RBS30CDS20_25	0.0
yicLb3660RBS30CDS20_35	0.0
yhcCb3211RBS30CDS20_2	0.0
ygeIb2853RBS30CDS20_5	0.0
ygeIb2853RBS30CDS20_47	0.0
aspAb4139RBS30CDS20_25	-0.2
gspLb3333RBS30CDS20_24	0.0
cutAb4137RBS30CDS20_25	-0.3
ruvBb1860RBS30CDS20_12	0.0
ruvBb1860RBS30CDS20_24	-2.6
nfsBb0578RBS30CDS20_34	0.0
yijEb3943RBS30CDS20_44	-0.6
cobBb1120RBS30CDS20_25	0.0
cobBb1120RBS30CDS20_34	-1.1
appYb0564RBS30CDS20_34	0.0
xanPb3654RBS30CDS20_2	0.0
xanPb3654RBS30CDS20_14	0.0
rimKb0852RBS30CDS20_7	-1.8
rimKb0852RBS30CDS20_24	-0.4
sieBb1353RBS30CDS20_8	0.0
sieBb1353RBS30CDS20_37	0.0
abgRb1339RBS30CDS20_43	-2.5
pmrRb4703RBS30CDS20_5	0.0
pmrRb4703RBS30CDS20_8	0.0
wzxEb3792RBS30CDS20_40	0.0
nsrRb4178RBS30CDS20_7	-1.6
nsrRb4178RBS30CDS20_16	0.0
chiAb3338RBS30CDS20_24	0.0
bdcAb4249RBS30CDS20_35	-1.2
prcb1830RBS30CDS20_24	-5.3
prcb1830RBS30CDS20_48	-1.6
ddpFb1483RBS30CDS20_1	-2.0
ddpFb1483RBS30CDS20_12	0.0
yfcRb2335RBS30CDS20_19	0.0
yfcRb2335RBS30CDS20_37	-6.1
asmAb2064RBS30CDS20_16	0.0
asmAb2064RBS30CDS20_25	0.0
diaAb3149RBS30CDS20_2	0.0
diaAb3149RBS30CDS20_24	0.0
ridAb4243RBS30CDS20_9	0.0
aroLb0388RBS30CDS20_11	-4.3
aroLb0388RBS30CDS20_26	0.0
yegHb2063RBS30CDS20_34	-1.5
fetAb0490RBS30CDS20_37	0.0
yjcOb4078RBS30CDS20_8	-0.3
yjcOb4078RBS30CDS20_13	0.0
yfdXb2375RBS30CDS20_25	0.0
dinJb0226RBS30CDS20_34	-0.4
sapFb1290RBS30CDS20_5	0.0
torYb1873RBS30CDS20_38	-1.7
torYb1873RBS30CDS20_39	-1.7
yoeIb4678RBS30CDS20_34	0.0
yoeIb4678RBS30CDS20_36	0.0
yaeRb0187RBS30CDS20_38	0.0
rplDb3319RBS30CDS20_34	-0.5
yabIb0065RBS30CDS20_3	-2.2
yabIb0065RBS30CDS20_24	0.0
dusBb3260RBS30CDS20_41	0.0
cbdXb4592RBS30CDS20_36	0.0
cbdXb4592RBS30CDS20_48	0.0
yahNb0328RBS30CDS20_9	0.0
yjfYb4199RBS30CDS20_14	0.0
yjfYb4199RBS30CDS20_25	-0.1
hflDb1132RBS30CDS20_34	0.0
ygiVb3023RBS30CDS20_3	0.0
ygiVb3023RBS30CDS20_4	0.0
hokEb4415RBS30CDS20_4	-1.8
aceKb4016RBS30CDS20_14	-3.3
aceKb4016RBS30CDS20_24	0.0
lsrFb1517RBS30CDS20_19	0.0
lsrFb1517RBS30CDS20_34	-2.1
mfdb1114RBS30CDS20_7	0.0
mfdb1114RBS30CDS20_26	0.0
ydcPb1435RBS30CDS20_2	-0.3
raiAb2597RBS30CDS20_2	0.0
mutMb3635RBS30CDS20_19	0.0
yidAb3697RBS30CDS20_19	0.0
yidAb3697RBS30CDS20_25	-2.2
rpsEb3303RBS30CDS20_4	-0.7
rpsEb3303RBS30CDS20_24	-3.4
psiEb4030RBS30CDS20_9	0.0
sixAb2340RBS30CDS20_24	0.0
cyoBb0431RBS30CDS20_2	0.0
cyoBb0431RBS30CDS20_38	0.0
ribCb1662RBS30CDS20_40	0.0
ribCb1662RBS30CDS20_41	0.0
nanTb3224RBS30CDS20_11	-2.5
nanTb3224RBS30CDS20_15	-2.9
ahrb4269RBS30CDS20_2	-0.7
ahrb4269RBS30CDS20_13	-1.3
hemLb0154RBS30CDS20_25	0.0
hemLb0154RBS30CDS20_26	0.0
tatDb4483RBS30CDS20_44	0.0
sfmHb0533RBS30CDS20_40	-1.8
trgb1421RBS30CDS20_28	0.0
rpoHb3461RBS30CDS20_3	0.0
rpoHb3461RBS30CDS20_24	0.0
flub2000RBS30CDS20_9	-0.3
flub2000RBS30CDS20_10	0.0
rsxGb1631RBS30CDS20_12	-3.6
mnaTb1448RBS30CDS20_25	0.0
hisHb2023RBS30CDS20_3	-2.8
hisHb2023RBS30CDS20_8	0.0
intSb2349RBS30CDS20_13	-3.1
intSb2349RBS30CDS20_14	-2.6
menIb1686RBS30CDS20_2	-0.5
menIb1686RBS30CDS20_39	0.0
rmfb0953RBS30CDS20_3	-0.4
rmfb0953RBS30CDS20_10	0.0
zapCb0946RBS30CDS20_27	0.0
leuDb0071RBS30CDS20_34	-0.5
yciHb1282RBS30CDS20_9	-0.7
yihRb3879RBS30CDS20_15	0.0
rhsCb0700RBS30CDS20_46	-0.9
pqiCb0952RBS30CDS20_14	0.0
pqiCb0952RBS30CDS20_42	0.0
lplAb4386RBS30CDS20_5	0.0
metFb3941RBS30CDS20_24	0.0
metFb3941RBS30CDS20_29	0.0
yccJb1003RBS30CDS20_24	0.0
tesBb0452RBS30CDS20_40	0.0
kduIb2843RBS30CDS20_34	-1.1
clcAb0155RBS30CDS20_13	0.0
clcAb0155RBS30CDS20_30	-0.8
exoXb1844RBS30CDS20_18	-2.5
ygcPb2768RBS30CDS20_2	0.0
crpb3357RBS30CDS20_34	-0.3
narHb1225RBS30CDS20_10	0.0
ytfRb4485RBS30CDS20_25	-0.6
ygjQb3086RBS30CDS20_2	-2.7
ygjQb3086RBS30CDS20_5	-3.5
acpTb3475RBS30CDS20_10	0.0
yjiMb4335RBS30CDS20_8	0.0
yjiMb4335RBS30CDS20_24	-7.3
yraJb3144RBS30CDS20_28	0.0
yraJb3144RBS30CDS20_29	0.0
abrBb0715RBS30CDS20_30	0.0
abrBb0715RBS30CDS20_48	-0.6
corAb3816RBS30CDS20_28	0.0
lacYb0343RBS30CDS20_5	-1.2
yohJb2141RBS30CDS20_8	0.0
ydfAb1571RBS30CDS20_2	0.0
ydfAb1571RBS30CDS20_34	0.0
yaaWb0011RBS30CDS20_8	-0.4
nudKb2467RBS30CDS20_29	-3.1
nrfFb4075RBS30CDS20_41	0.0
nrfFb4075RBS30CDS20_42	0.0
ydbLb1383RBS30CDS20_25	0.0
bsmAb4189RBS30CDS20_1	0.0
bsmAb4189RBS30CDS20_42	-0.1
ybgPb0717RBS30CDS20_5	0.0
yoaGb1796RBS30CDS20_34	-0.9
yoaGb1796RBS30CDS20_35	0.0
cadCb4133RBS30CDS20_9	0.0
atpEb3737RBS30CDS20_34	0.0
modAb0763RBS30CDS20_24	0.0
modAb0763RBS30CDS20_45	-0.2
gltKb0653RBS30CDS20_24	-4.6
gltKb0653RBS30CDS20_48	0.0
tdcRb3119RBS30CDS20_6	0.0
yhhTb3474RBS30CDS20_26	-1.0
yhhTb3474RBS30CDS20_34	-0.6
pmrDb2259RBS30CDS20_34	-0.8
pmrDb2259RBS30CDS20_43	0.0
helDb0962RBS30CDS20_34	-0.5
minEb1174RBS30CDS20_3	-2.0
minEb1174RBS30CDS20_34	-3.4
yegQb2081RBS30CDS20_8	0.0
yegQb2081RBS30CDS20_43	0.0
phnHb4100RBS30CDS20_40	-4.0
ybbWb0511RBS30CDS20_26	0.0
ybbWb0511RBS30CDS20_34	0.0
ldtDb0925RBS30CDS20_24	0.0
ldtDb0925RBS30CDS20_30	0.0
fliQb1949RBS30CDS20_26	-2.6
eutEb2455RBS30CDS20_10	0.0
eutEb2455RBS30CDS20_43	0.0
miaAb4171RBS30CDS20_22	0.0
ibaGb3190RBS30CDS20_34	-0.3
arnCb2254RBS30CDS20_2	-0.4
arnCb2254RBS30CDS20_3	-0.4
yafVb0219RBS30CDS20_6	0.0
yafVb0219RBS30CDS20_38	-1.1
fruKb2168RBS30CDS20_24	-0.9
yddEb1464RBS30CDS20_11	0.0
norWb2711RBS30CDS20_26	0.0
nagCb0676RBS30CDS20_41	0.0
kdpEb0694RBS30CDS20_2	-0.6
ygjIb3078RBS30CDS20_6	0.0
ygjIb3078RBS30CDS20_7	0.0
dkgAb3012RBS30CDS20_3	0.0
dkgAb3012RBS30CDS20_34	0.0
apbEb2214RBS30CDS20_34	-1.9
yqjAb3095RBS30CDS20_10	-3.6
yqjAb3095RBS30CDS20_18	0.0
apaHb0049RBS30CDS20_2	0.0
ybhMb0787RBS30CDS20_34	0.0
yjiGb4329RBS30CDS20_10	-4.7
yjiGb4329RBS30CDS20_43	-1.6
ybiUb0821RBS30CDS20_25	0.0
ybiUb0821RBS30CDS20_34	0.0
ydiVb1707RBS30CDS20_10	-0.3
ydiVb1707RBS30CDS20_25	-2.8
clpSb0881RBS30CDS20_6	0.0
clpSb0881RBS30CDS20_12	0.0
leuBb0073RBS30CDS20_24	0.0
bcsAb3533RBS30CDS20_14	0.0
bcsAb3533RBS30CDS20_48	0.0
yqeAb2874RBS30CDS20_26	-0.9
tsgAb3364RBS30CDS20_3	0.0
tsgAb3364RBS30CDS20_25	-1.5
exbDb3005RBS30CDS20_34	-2.3
recOb2565RBS30CDS20_38	-0.1
ompTb0565RBS30CDS20_36	0.0
ompTb0565RBS30CDS20_37	0.0
cysWb2423RBS30CDS20_34	-2.2
pepEb4021RBS30CDS20_2	0.0
pepPb2908RBS30CDS20_48	0.0
glnPb0810RBS30CDS20_10	0.0
yfcFb2301RBS30CDS20_10	-1.0
yfcFb2301RBS30CDS20_25	0.0
arfBb0191RBS30CDS20_12	-2.6
arfBb0191RBS30CDS20_15	-2.3
sgbHb3581RBS30CDS20_9	0.0
tilSb0188RBS30CDS20_26	-2.7
glmMb3176RBS30CDS20_1	-1.9
hyfGb2487RBS30CDS20_7	-3.4
ydiPb1696RBS30CDS20_25	-0.2
lsrGb1518RBS30CDS20_46	0.0
chaAb1216RBS30CDS20_26	0.0
hdfRb4480RBS30CDS20_34	-2.3
eutPb2461RBS30CDS20_8	-0.7
eutPb2461RBS30CDS20_25	-0.1
glpAb2241RBS30CDS20_24	0.0
serBb4388RBS30CDS20_48	-1.0
yffBb2471RBS30CDS20_34	-0.4
yffBb2471RBS30CDS20_47	0.0
flgHb1079RBS30CDS20_1	0.0
accAb0185RBS30CDS20_24	0.0
recRb0472RBS30CDS20_5	-4.2
recRb0472RBS30CDS20_23	-2.9
avtAb3572RBS30CDS20_25	0.0
avtAb3572RBS30CDS20_26	0.0
ypaAb4543RBS30CDS20_4	0.0
mltBb2701RBS30CDS20_2	0.0
mltBb2701RBS30CDS20_26	0.0
gldAb3945RBS30CDS20_34	-1.2
yrfFb3398RBS30CDS20_2	0.0
yrfFb3398RBS30CDS20_24	0.0
yhaVb3130RBS30CDS20_34	0.0
yhaVb3130RBS30CDS20_48	-2.0
yaaIb0013RBS30CDS20_1	-3.9
yaaIb0013RBS30CDS20_7	-3.6
csdEb2811RBS30CDS20_4	0.0
rsfSb0637RBS30CDS20_25	0.0
rsfSb0637RBS30CDS20_38	-2.3
gadXb3516RBS30CDS20_47	0.0
gadXb3516RBS30CDS20_48	0.0
yigAb3810RBS30CDS20_45	-0.2
rppHb2830RBS30CDS20_31	-2.1
rppHb2830RBS30CDS20_47	-0.2
emrAb2685RBS30CDS20_46	0.0
mscKb0465RBS30CDS20_19	-1.1
yjiYb4354RBS30CDS20_19	0.0
yjiYb4354RBS30CDS20_34	0.0
gspHb3329RBS30CDS20_47	-0.8
gspHb3329RBS30CDS20_48	-2.8
ftsXb3462RBS30CDS20_27	-2.0
ftsXb3462RBS30CDS20_28	-2.0
tesAb0494RBS30CDS20_7	0.0
tesAb0494RBS30CDS20_8	0.0
rseAb2572RBS30CDS20_29	-3.0
ygjVb3090RBS30CDS20_9	-0.6
ygjVb3090RBS30CDS20_45	0.0
anmKb1640RBS30CDS20_40	0.0
anmKb1640RBS30CDS20_41	0.0
yaiIb0387RBS30CDS20_12	-1.7
yaiIb0387RBS30CDS20_43	0.0
ulaAb4193RBS30CDS20_3	-1.6
mhpFb0351RBS30CDS20_13	0.0
mhpFb0351RBS30CDS20_14	0.0
metAb4013RBS30CDS20_28	0.0
tynAb1386RBS30CDS20_24	0.0
tynAb1386RBS30CDS20_35	-1.0
pgsAb1912RBS30CDS20_22	0.0
ygdHb2795RBS30CDS20_14	0.0
ygdHb2795RBS30CDS20_15	0.0
nhaAb0019RBS30CDS20_12	0.0
cspCb1823RBS30CDS20_47	0.0
cobTb1991RBS30CDS20_1	0.0
yqiIb3048RBS30CDS20_17	0.0
yhbUb3158RBS30CDS20_34	0.0
yacCb0122RBS30CDS20_16	0.0
yacCb0122RBS30CDS20_17	0.0
hflKb4174RBS30CDS20_5	-0.3
hflKb4174RBS30CDS20_34	0.0
qseCb3026RBS30CDS20_24	-1.8
yegVb2100RBS30CDS20_29	-0.7
yegVb2100RBS30CDS20_38	-0.7
ycgNb1181RBS30CDS20_34	-3.0
ycgNb1181RBS30CDS20_37	-3.0
ycaMb0899RBS30CDS20_2	0.0
ycaMb0899RBS30CDS20_34	-2.9
gntKb3437RBS30CDS20_26	0.0
ynjIb1762RBS30CDS20_24	0.0
uvrDb3813RBS30CDS20_4	-1.3
uvrDb3813RBS30CDS20_34	-2.8
ulaDb4196RBS30CDS20_1	-0.6
yciOb1267RBS30CDS20_5	-0.4
yciOb1267RBS30CDS20_15	0.0
lacAb0342RBS30CDS20_4	-0.4
yidGb3675RBS30CDS20_24	-1.4
yidGb3675RBS30CDS20_37	-3.0
citTb0612RBS30CDS20_26	-1.7
valSb4258RBS30CDS20_25	0.0
mtrb3161RBS30CDS20_26	-4.5
mtrb3161RBS30CDS20_34	-1.8
glgXb3431RBS30CDS20_3	0.0
glgXb3431RBS30CDS20_26	-1.0
yihIb3866RBS30CDS20_26	-1.7
ratBb2618RBS30CDS20_24	-0.4
ratBb2618RBS30CDS20_38	-0.9
ygbAb2732RBS30CDS20_26	-4.1
ygbAb2732RBS30CDS20_38	-2.8
fhuFb4367RBS30CDS20_25	-0.4
fhuFb4367RBS30CDS20_34	0.0
yciXb4523RBS30CDS20_34	0.0
yciXb4523RBS30CDS20_43	0.0
remb1561RBS30CDS20_17	0.0
remb1561RBS30CDS20_24	-2.0
tauDb0368RBS30CDS20_1	-1.7
tauDb0368RBS30CDS20_4	-1.7
yjeIb4144RBS30CDS20_5	0.0
rhaAb3903RBS30CDS20_46	0.0
yiaTb3584RBS30CDS20_25	0.0
yiaTb3584RBS30CDS20_28	-0.4
fixAb0041RBS30CDS20_8	0.0
yiaJb3574RBS30CDS20_34	-0.3
yiaJb3574RBS30CDS20_36	0.0
ompWb1256RBS30CDS20_12	0.0
ompWb1256RBS30CDS20_28	-0.4
intEb1140RBS30CDS20_34	0.0
icdb1136RBS30CDS20_6	-1.2
icdb1136RBS30CDS20_34	-3.6
rhaDb3902RBS30CDS20_8	0.0
yjfCb4186RBS30CDS20_6	0.0
yjfCb4186RBS30CDS20_7	0.0
yidEb3685RBS30CDS20_27	0.0
marBb1532RBS30CDS20_25	-3.5
citFb0615RBS30CDS20_1	-0.8
citFb0615RBS30CDS20_8	0.0
ybaZb0454RBS30CDS20_1	-2.3
ybaZb0454RBS30CDS20_16	-3.2
ppcb3956RBS30CDS20_24	0.0
ppcb3956RBS30CDS20_25	-1.0
waaCb3621RBS30CDS20_30	-0.7
waaCb3621RBS30CDS20_37	-0.7
puuPb1296RBS30CDS20_4	-0.7
puuPb1296RBS30CDS20_34	-0.8
ycfPb1108RBS30CDS20_9	-2.0
ycfPb1108RBS30CDS20_10	-2.0
iraPb0382RBS30CDS20_4	0.0
yoaDb1815RBS30CDS20_25	-0.2
dcpb1538RBS30CDS20_10	0.0
yghGb2971RBS30CDS20_13	0.0
yshBb4686RBS30CDS20_8	0.0
yshBb4686RBS30CDS20_37	0.0
nuoLb2278RBS30CDS20_30	-0.4
sgcQb4303RBS30CDS20_39	-0.5
ybeYb0659RBS30CDS20_40	0.0
yahMb0327RBS30CDS20_25	0.0
yahMb0327RBS30CDS20_37	-5.7
ispGb2515RBS30CDS20_43	0.0
yfjKb2627RBS30CDS20_26	0.0
arsBb3502RBS30CDS20_26	-1.1
arsBb3502RBS30CDS20_44	0.0
nusBb0416RBS30CDS20_7	0.0
nusBb0416RBS30CDS20_24	0.0
yedPb1955RBS30CDS20_5	0.0
patDb1444RBS30CDS20_10	0.0
ynfHb1590RBS30CDS20_15	0.0
ynfHb1590RBS30CDS20_34	-0.6
gntTb3415RBS30CDS20_20	0.0
gntTb3415RBS30CDS20_24	0.0
ymiAb4522RBS30CDS20_47	-1.1
yeaVb1801RBS30CDS20_20	0.0
yeaVb1801RBS30CDS20_28	-2.2
adab2213RBS30CDS20_11	-4.2
adab2213RBS30CDS20_17	0.0
yadIb0129RBS30CDS20_28	-1.0
yadIb0129RBS30CDS20_42	0.0
pcnBb0143RBS30CDS20_19	-2.0
fabAb0954RBS30CDS20_34	0.0
agpb1002RBS30CDS20_29	0.0
yhbJb3205RBS30CDS20_34	-1.0
ydhYb1674RBS30CDS20_40	0.0
psuKb2166RBS30CDS20_43	-5.4
yeiGb2154RBS30CDS20_25	-2.5
yeiGb2154RBS30CDS20_34	0.0
hyfJb2490RBS30CDS20_25	0.0
hyfJb2490RBS30CDS20_47	-0.9
ydiUb1706RBS30CDS20_3	0.0
acrFb3266RBS30CDS20_34	0.0
yhgAb3411RBS30CDS20_24	0.0
fepEb0587RBS30CDS20_1	0.0
sbcBb2011RBS30CDS20_44	0.0
fnrb1334RBS30CDS20_40	0.0
eutQb2460RBS30CDS20_13	0.0
cynXb0341RBS30CDS20_2	-3.0
bglHb3720RBS30CDS20_16	0.0
sgrTb4662RBS30CDS20_4	0.0
cysGb3368RBS30CDS20_5	0.0
cysGb3368RBS30CDS20_34	0.0
yhcBb3233RBS30CDS20_39	0.0
iaaAb0828RBS30CDS20_34	-1.2
iaaAb0828RBS30CDS20_35	-0.8
ppiBb0525RBS30CDS20_5	0.0
ppiBb0525RBS30CDS20_34	0.0
gstAb1635RBS30CDS20_9	-0.6
gmrb1285RBS30CDS20_45	0.0
gmrb1285RBS30CDS20_46	0.0
ytfKb4217RBS30CDS20_48	0.0
ccmBb2200RBS30CDS20_25	-0.4
ccmBb2200RBS30CDS20_26	0.0
hemHb0475RBS30CDS20_28	0.0
nudCb3996RBS30CDS20_3	-2.1
nudCb3996RBS30CDS20_34	-1.1
cpxRb3912RBS30CDS20_12	0.0
ycbXb0947RBS30CDS20_24	-0.7
ycbXb0947RBS30CDS20_34	-0.4
dsdXb2365RBS30CDS20_24	0.0
rseBb2571RBS30CDS20_45	0.0
ruvCb1863RBS30CDS20_2	-0.2
aesb0476RBS30CDS20_40	-0.7
gphb3385RBS30CDS20_24	-5.0
gluQb0144RBS30CDS20_18	-10.4
gluQb0144RBS30CDS20_24	0.0
fliNb1946RBS30CDS20_26	0.0
ydfVb1565RBS30CDS20_2	-1.4
ydfVb1565RBS30CDS20_3	-1.4
yfbMb2272RBS30CDS20_34	0.0
yfbMb2272RBS30CDS20_35	0.0
gmhAb0222RBS30CDS20_40	-1.6
lrpb0889RBS30CDS20_34	0.0
ucpAb2426RBS30CDS20_35	0.0
ucpAb2426RBS30CDS20_47	-1.3
fucIb2802RBS30CDS20_8	0.0
aceAb4015RBS30CDS20_3	-3.5
aceAb4015RBS30CDS20_6	-0.5
yhcGb3220RBS30CDS20_12	0.0
yhcGb3220RBS30CDS20_34	-0.3
yajGb0434RBS30CDS20_25	0.0
ypfJb2475RBS30CDS20_39	-0.2
ypfJb2475RBS30CDS20_45	-2.6
yihGb3862RBS30CDS20_5	-7.9
dedAb2317RBS30CDS20_34	-0.6
hemDb3804RBS30CDS20_24	0.0
hemDb3804RBS30CDS20_29	-2.6
yhiNb3492RBS30CDS20_34	-0.2
yhiNb3492RBS30CDS20_39	0.0
yecRb1904RBS30CDS20_27	0.0
cusRb0571RBS30CDS20_8	-0.7
cusRb0571RBS30CDS20_26	-1.9
hrpBb0148RBS30CDS20_15	0.0
hrpBb0148RBS30CDS20_16	0.0
acrAb0463RBS30CDS20_48	0.0
potBb1125RBS30CDS20_21	-4.2
rplIb4203RBS30CDS20_28	0.0
paoAb0286RBS30CDS20_7	-1.0
paoAb0286RBS30CDS20_29	-2.4
ftsBb2748RBS30CDS20_12	0.0
tolCb3035RBS30CDS20_16	0.0
rplVb3315RBS30CDS20_25	0.0
rplVb3315RBS30CDS20_34	0.0
yeaMb1790RBS30CDS20_25	0.0
yeaMb1790RBS30CDS20_42	0.0
yfjIb2625RBS30CDS20_41	-0.5
tabAb4252RBS30CDS20_41	0.0
ytjAb4568RBS30CDS20_43	-4.2
ytjAb4568RBS30CDS20_44	-4.3
kgtPb2587RBS30CDS20_29	0.0
kgtPb2587RBS30CDS20_34	-0.9
efpb4147RBS30CDS20_5	0.0
efpb4147RBS30CDS20_34	0.0
ymjAb1295RBS30CDS20_17	-1.1
ymjAb1295RBS30CDS20_24	-0.8
yddWb1491RBS30CDS20_15	-0.4
yddWb1491RBS30CDS20_34	0.0
yihVb3883RBS30CDS20_8	-0.4
yihVb3883RBS30CDS20_9	-0.4
clsCb1046RBS30CDS20_10	0.0
clsCb1046RBS30CDS20_11	0.0
galTb0758RBS30CDS20_1	-3.9
galTb0758RBS30CDS20_14	-0.4
ybjHb0843RBS30CDS20_8	-0.7
ybjHb0843RBS30CDS20_26	0.0
yaePb4406RBS30CDS20_26	-6.0
yaePb4406RBS30CDS20_27	-6.0
mhpAb0347RBS30CDS20_11	0.0
mhpAb0347RBS30CDS20_34	-0.3
btuRb1270RBS30CDS20_10	-3.1
yeeSb2002RBS30CDS20_7	0.0
yeeSb2002RBS30CDS20_41	0.0
yeaQb1795RBS30CDS20_34	0.0
yeaQb1795RBS30CDS20_48	-1.6
yqhCb3010RBS30CDS20_6	-8.0
yqhCb3010RBS30CDS20_26	0.0
tehBb1430RBS30CDS20_3	0.0
ftsPb3017RBS30CDS20_10	-2.0
ftsPb3017RBS30CDS20_45	-0.7
tamBb4221RBS30CDS20_42	-1.1
aaeBb3240RBS30CDS20_1	0.0
aaeBb3240RBS30CDS20_7	-2.2
yfjWb2642RBS30CDS20_3	0.0
yfjWb2642RBS30CDS20_34	0.0
ybaPb0482RBS30CDS20_26	-0.2
ybaPb0482RBS30CDS20_34	0.0
ybjEb0874RBS30CDS20_42	0.0
hemNb3867RBS30CDS20_4	-1.2
hemNb3867RBS30CDS20_13	0.0
kdpAb0698RBS30CDS20_34	-4.0
kdpAb0698RBS30CDS20_45	-4.4
hofQb3391RBS30CDS20_42	0.0
casCb2758RBS30CDS20_24	0.0
metBb3939RBS30CDS20_4	-3.7
metBb3939RBS30CDS20_13	0.0
yhjVb3539RBS30CDS20_6	0.0
yhjVb3539RBS30CDS20_25	-0.4
yedLb1932RBS30CDS20_15	-1.1
hycAb2725RBS30CDS20_24	0.0
hycAb2725RBS30CDS20_42	0.0
rsmFb1835RBS30CDS20_15	-2.0
rsmFb1835RBS30CDS20_34	-1.6
mlrAb2127RBS30CDS20_3	-4.6
mlrAb2127RBS30CDS20_9	0.0
ypeCb2390RBS30CDS20_39	-0.6
makb0394RBS30CDS20_41	-0.4
eutCb2440RBS30CDS20_34	-0.4
yidQb3688RBS30CDS20_7	-0.3
astBb1745RBS30CDS20_15	0.0
astBb1745RBS30CDS20_26	-3.2
yihNb3874RBS30CDS20_24	-4.5
yihNb3874RBS30CDS20_25	-0.9
gskb0477RBS30CDS20_1	-1.6
ybhPb0790RBS30CDS20_24	0.0
ybfPb0689RBS30CDS20_45	0.0
pepQb3847RBS30CDS20_24	0.0
pepQb3847RBS30CDS20_34	0.0
yhiIb3487RBS30CDS20_34	-1.1
dsbAb3860RBS30CDS20_3	0.0
argFb0273RBS30CDS20_16	-1.2
argFb0273RBS30CDS20_25	-6.1
hyfCb2483RBS30CDS20_13	-0.7
ydcOb1433RBS30CDS20_3	-5.5
ydcOb1433RBS30CDS20_25	-0.9
ylcGb4509RBS30CDS20_15	0.0
ylcGb4509RBS30CDS20_25	0.0
fepDb0590RBS30CDS20_38	-0.5
panEb0425RBS30CDS20_2	0.0
ygeXb2871RBS30CDS20_16	-1.6
ygeXb2871RBS30CDS20_28	-0.9
ybiIb0803RBS30CDS20_25	0.0
ybiIb0803RBS30CDS20_46	-1.2
uhpAb3669RBS30CDS20_18	0.0
ygdRb2833RBS30CDS20_13	-0.7
ygdRb2833RBS30CDS20_30	-0.7
ykgFb0307RBS30CDS20_14	0.0
ybdNb0602RBS30CDS20_3	-1.9
ybdNb0602RBS30CDS20_4	-2.2
citCb0618RBS30CDS20_11	0.0
citCb0618RBS30CDS20_38	0.0
entBb0595RBS30CDS20_13	0.0
entBb0595RBS30CDS20_34	0.0
nhaRb0020RBS30CDS20_5	0.0
nhaRb0020RBS30CDS20_24	0.0
yhjGb3524RBS30CDS20_44	-0.8
pspGb4050RBS30CDS20_37	0.0
ubiDb3843RBS30CDS20_25	0.0
ubiDb3843RBS30CDS20_34	0.0
csgFb1038RBS30CDS20_25	0.0
dgcZb1535RBS30CDS20_28	0.0
ymfLb1147RBS30CDS20_9	-0.6
ymfLb1147RBS30CDS20_34	-1.9
rsePb0176RBS30CDS20_26	0.0
rsePb0176RBS30CDS20_48	-0.5
pflBb0903RBS30CDS20_8	0.0
pflBb0903RBS30CDS20_24	0.0
sbmCb2009RBS30CDS20_26	0.0
yjaBb4012RBS30CDS20_34	0.0
gptb0238RBS30CDS20_2	0.0
